Particle	Position	Velocity	Acceleration	Density	Pressure	Energy	Total Energy	Total Momentum	Time
14	-0.463747	0.000000	0.000069	1.001765	1.001765	2.500000	1.475243	0.142755	0.170500
15	-0.461247	0.000000	0.000056	1.001765	1.001764	2.500000	1.475243	0.142755	0.170500
16	-0.458747	0.000000	0.000013	1.001765	1.001764	2.500000	1.475243	0.142755	0.170500
17	-0.456247	0.000000	0.000031	1.001764	1.001764	2.499999	1.475243	0.142755	0.170500
18	-0.453747	0.000000	0.000038	1.001764	1.001764	2.499999	1.475243	0.142755	0.170500
19	-0.451247	0.000000	0.000036	1.001764	1.001764	2.499999	1.475243	0.142755	0.170500
20	-0.448747	0.000000	0.000037	1.001763	1.001765	2.500004	1.475243	0.142755	0.170500
21	-0.446247	0.000000	0.000038	1.001763	1.001765	2.500004	1.475243	0.142755	0.170500
22	-0.443747	0.000000	0.000042	1.001764	1.001763	2.499999	1.475243	0.142755	0.170500
23	-0.441247	-0.000000	0.000040	1.001764	1.001764	2.499999	1.475243	0.142755	0.170500
24	-0.438747	-0.000000	0.000025	1.001764	1.001764	2.499999	1.475243	0.142755	0.170500
25	-0.436247	-0.000000	0.000015	1.001764	1.001764	2.499999	1.475243	0.142755	0.170500
26	-0.433747	-0.000000	0.000014	1.001764	1.001764	2.499999	1.475243	0.142755	0.170500
27	-0.431247	-0.000000	-0.000012	1.001764	1.001763	2.499999	1.475243	0.142755	0.170500
28	-0.428747	-0.000000	-0.000028	1.001764	1.001763	2.499999	1.475243	0.142755	0.170500
29	-0.426247	-0.000000	-0.000021	1.001764	1.001763	2.499999	1.475243	0.142755	0.170500
30	-0.423747	-0.000000	-0.000024	1.001763	1.001764	2.500004	1.475243	0.142755	0.170500
31	-0.421247	-0.000000	-0.000032	1.001763	1.001765	2.500004	1.475243	0.142755	0.170500
32	-0.418747	-0.000000	-0.000033	1.001764	1.001763	2.499999	1.475243	0.142755	0.170500
33	-0.416247	-0.000000	-0.000014	1.001764	1.001764	2.499999	1.475243	0.142755	0.170500
34	-0.413747	-0.000000	0.000022	1.001764	1.001764	2.499999	1.475243	0.142755	0.170500
35	-0.411247	-0.000000	0.000043	1.001764	1.001764	2.499999	1.475243	0.142755	0.170500
36	-0.408747	-0.000000	-0.000037	1.001764	1.001764	2.499999	1.475243	0.142755	0.170500
37	-0.406247	-0.000000	-0.000071	1.001764	1.001764	2.499999	1.475243	0.142755	0.170500
38	-0.403747	0.000000	-0.000048	1.001764	1.001764	2.499999	1.475243	0.142755	0.170500
39	-0.401247	0.000000	-0.000016	1.001764	1.001764	2.499999	1.475243	0.142755	0.170500
40	-0.398747	0.000000	-0.000005	1.001764	1.001764	2.499999	1.475243	0.142755	0.170500
41	-0.396247	0.000000	-0.000003	1.001764	1.001764	2.499999	1.475243	0.142755	0.170500
42	-0.393747	0.000000	-0.000001	1.001764	1.001764	2.499999	1.475243	0.142755	0.170500
43	-0.391247	-0.000000	0.000002	1.001764	1.001764	2.499999	1.475243	0.142755	0.170500
44	-0.388747	-0.000000	0.000009	1.001764	1.001764	2.499999	1.475243	0.142755	0.170500
45	-0.386247	-0.000000	0.000021	1.001764	1.001764	2.499999	1.475243	0.142755	0.170500
46	-0.383747	-0.000000	0.000034	1.001763	1.001765	2.500004	1.475243	0.142755	0.170500
47	-0.381247	-0.000000	0.000047	1.001763	1.001765	2.500004	1.475243	0.142755	0.170500
48	-0.378747	-0.000000	0.000046	1.001764	1.001763	2.499999	1.475243	0.142755	0.170500
49	-0.376247	-0.000000	0.000049	1.001764	1.001764	2.499999	1.475243	0.142755	0.170500
50	-0.373747	-0.000000	0.000065	1.001764	1.001764	2.499999	1.475243	0.142755	0.170500
51	-0.371247	-0.000000	0.000027	1.001764	1.001763	2.499999	1.475243	0.142755	0.170500
52	-0.368747	-0.000000	-0.000058	1.001764	1.001763	2.499999	1.475243	0.142755	0.170500
53	-0.366247	-0.000000	-0.000081	1.001764	1.001763	2.499999	1.475243	0.142755	0.170500
54	-0.363747	-0.000000	-0.000043	1.001763	1.001765	2.500004	1.475243	0.142755	0.170500
55	-0.361247	-0.000000	-0.000020	1.001763	1.001765	2.500004	1.475243	0.142755	0.170500
56	-0.358747	-0.000000	0.000001	1.001764	1.001763	2.499999	1.475243	0.142755	0.170500
57	-0.356247	-0.000000	0.000023	1.001764	1.001764	2.499999	1.475243	0.142755	0.170500
58	-0.353747	-0.000001	0.000052	1.001764	1.001764	2.499999	1.475243	0.142755	0.170500
59	-0.351247	-0.000001	0.000088	1.001764	1.001764	2.499999	1.475243	0.142755	0.170500
60	-0.348747	-0.000001	0.000132	1.001764	1.001763	2.499999	1.475243	0.142755	0.170500
61	-0.346247	-0.000001	0.000179	1.001763	1.001763	2.499998	1.475243	0.142755	0.170500
62	-0.343747	-0.000001	0.000228	1.001763	1.001762	2.499998	1.475243	0.142755	0.170500
63	-0.341247	-0.000002	0.000284	1.001763	1.001761	2.499997	1.475243	0.142755	0.170500
64	-0.338747	-0.000003	0.000365	1.001762	1.001760	2.499997	1.475243	0.142755	0.170500
65	-0.336247	-0.000003	0.000470	1.001761	1.001759	2.499996	1.475243	0.142755	0.170500
66	-0.333747	-0.000005	0.000557	1.001760	1.001758	2.499995	1.475243	0.142755	0.170500
67	-0.331247	-0.000006	0.000700	1.001759	1.001756	2.499993	1.475243	0.142755	0.170500
68	-0.328747	-0.000008	0.001090	1.001757	1.001753	2.499991	1.475243	0.142755	0.170500
69	-0.326247	-0.000011	0.001334	1.001755	1.001750	2.499989	1.475243	0.142755	0.170500
70	-0.323747	-0.000014	0.000714	1.001753	1.001747	2.499987	1.475243	0.142755	0.170500
71	-0.321247	-0.000015	0.001247	1.001750	1.001744	2.499984	1.475243	0.142755	0.170500
72	-0.318747	-0.000022	0.005065	1.001744	1.001735	2.499978	1.475243	0.142755	0.170500
73	-0.316247	-0.000034	0.003265	1.001738	1.001730	2.499979	1.475243	0.142755	0.170500
74	-0.313747	-0.000025	-0.010148	1.001743	1.001737	2.499985	1.475243	0.142755	0.170500
75	-0.311247	-0.000007	-0.005019	1.001753	1.001748	2.499988	1.475243	0.142755	0.170500
76	-0.308747	-0.000010	0.009509	1.001748	1.001739	2.499980	1.475243	0.142755	0.170500
77	-0.306247	-0.000052	0.023591	1.001730	1.001715	2.499963	1.475243	0.142755	0.170500
78	-0.303747	-0.000040	-0.039427	1.001747	1.001746	2.499989	1.475243	0.142755	0.170500
79	-0.301247	0.000073	-0.059478	1.001819	1.001849	2.500065	1.475243	0.142755	0.170500
80	-0.298747	0.000168	-0.028719	1.001887	1.001944	2.500136	1.475243	0.142755	0.170500
81	-0.296248	0.000195	-0.002050	1.001916	1.001981	2.500160	1.475243	0.142755	0.170500
82	-0.293748	0.000189	0.005821	1.001916	1.001977	2.500153	1.475243	0.142755	0.170500
83	-0.291248	0.000173	0.008885	1.001904	1.001960	2.500140	1.475243	0.142755	0.170500
84	-0.288749	0.000154	0.010001	1.001889	1.001937	2.500124	1.475243	0.142755	0.170500
85	-0.286249	0.000132	0.010259	1.001871	1.001913	2.500106	1.475243	0.142755	0.170500
86	-0.283749	0.000112	0.010031	1.001854	1.001889	2.500089	1.475243	0.142755	0.170500
87	-0.281249	0.000092	0.009445	1.001838	1.001866	2.500072	1.475243	0.142755	0.170500
88	-0.278750	0.000074	0.008571	1.001823	1.001845	2.500057	1.475243	0.142755	0.170500
89	-0.276250	0.000057	0.007491	1.001810	1.001827	2.500044	1.475243	0.142755	0.170500
90	-0.273750	0.000043	0.006323	1.001799	1.001812	2.500033	1.475243	0.142755	0.170500
91	-0.271250	0.000031	0.005214	1.001790	1.001799	2.500024	1.475243	0.142755	0.170500
92	-0.268750	0.000022	0.004302	1.001782	1.001789	2.500017	1.475243	0.142755	0.170500
93	-0.266250	0.000015	0.003570	1.001776	1.001781	2.500011	1.475243	0.142755	0.170500
94	-0.263750	0.000011	0.002575	1.001772	1.001775	2.500007	1.475243	0.142755	0.170500
95	-0.261250	0.000006	0.000230	1.001770	1.001772	2.500005	1.475243	0.142755	0.170500
96	-0.258750	-0.000002	-0.004980	1.001774	1.001776	2.500007	1.475243	0.142755	0.170500
97	-0.256250	-0.000023	-0.015135	1.001788	1.001795	2.500021	1.475243	0.142755	0.170500
98	-0.253750	-0.000069	-0.033951	1.001824	1.001843	2.500054	1.475243	0.142755	0.170500
99	-0.251250	-0.000161	-0.066581	1.001898	1.001944	2.500128	1.475243	0.142755	0.170500
100	-0.248751	-0.000333	-0.119142	1.002036	1.002130	2.500258	1.475243	0.142755	0.170500
101	-0.246252	-0.000631	-0.198517	1.002274	1.002451	2.500479	1.475243	0.142755	0.170500
102	-0.243753	-0.001112	-0.311423	1.002658	1.002973	2.500847	1.475243	0.142755	0.170500
103	-0.241256	-0.001851	-0.462928	1.003244	1.003776	2.501414	1.475243	0.142755	0.170500
104	-0.238761	-0.002927	-0.654649	1.004098	1.004949	2.502244	1.475243	0.142755	0.170500
105	-0.236267	-0.004419	-0.882924	1.005284	1.006584	2.503404	1.475243	0.142755	0.170500
106	-0.233778	-0.006395	-1.137514	1.006859	1.008763	2.504951	1.475243	0.142755	0.170500
107	-0.231293	-0.008896	-1.401553	1.008859	1.011543	2.506928	1.475243	0.142755	0.170500
108	-0.228813	-0.011924	-1.653194	1.011295	1.014944	2.509351	1.475243	0.142755	0.170500
109	-0.226339	-0.015436	-1.868856	1.014141	1.018931	2.512187	1.475243	0.142755	0.170500
110	-0.223874	-0.019340	-2.026901	1.017332	1.023418	2.515375	1.475243	0.142755	0.170500
111	-0.221416	-0.023504	-2.109246	1.020763	1.028268	2.518821	1.475243	0.142755	0.170500
112	-0.218966	-0.027756	-2.095885	1.024287	1.033275	2.522377	1.475243	0.142755	0.170500
113	-0.216526	-0.031859	-1.939398	1.027674	1.038122	2.525824	1.475243	0.142755	0.170500
114	-0.214093	-0.035392	-1.488825	1.030463	1.042187	2.528743	1.475243	0.142755	0.170500
115	-0.211665	-0.037324	-0.339983	1.031493	1.043910	2.530089	1.475243	0.142755	0.170500
116	-0.209238	-0.034806	3.610179	1.027474	1.038876	2.526883	1.475243	0.142755	0.170500
117	-0.206794	-0.018761	12.015941	1.013554	1.020203	2.514178	1.475243	0.142755	0.170500
118	-0.204299	0.012395	16.835157	0.990413	0.988251	2.491467	1.475243	0.142755	0.170500
119	-0.201735	0.044722	13.140696	0.967178	0.955436	2.467045	1.475243	0.142755	0.170500
120	-0.199116	0.063885	5.165058	0.952600	0.934272	2.450601	1.475243	0.142755	0.170500
121	-0.196473	0.068056	-0.806047	0.947659	0.926689	2.444427	1.475243	0.142755	0.170500
122	-0.193829	0.066524	-0.383270	0.946675	0.925195	2.443211	1.475243	0.142755	0.170500
123	-0.191183	0.069151	2.558556	0.943426	0.921091	2.440264	1.475243	0.142755	0.170500
124	-0.188522	0.079772	6.433535	0.935127	0.910177	2.432113	1.475243	0.142755	0.170500
125	-0.185828	0.096681	7.992576	0.922945	0.893772	2.419463	1.475243	0.142755	0.170500
126	-0.183095	0.113910	6.923536	0.910354	0.876588	2.405853	1.475243	0.142755	0.170500
127	-0.180325	0.128035	5.424917	0.899427	0.861652	2.393815	1.475243	0.142755	0.170500
128	-0.177525	0.140234	4.922465	0.889771	0.848580	2.383195	1.475243	0.142755	0.170500
129	-0.174695	0.152485	5.145014	0.880283	0.835877	2.372811	1.475243	0.142755	0.170500
130	-0.171835	0.165621	5.499395	0.870400	0.822731	2.361959	1.475243	0.142755	0.170500
131	-0.168941	0.179502	5.630394	0.860150	0.809144	2.350603	1.475243	0.142755	0.170500
132	-0.166011	0.193625	5.582579	0.849793	0.795462	2.339019	1.475243	0.142755	0.170500
133	-0.163046	0.207809	5.522671	0.839448	0.781859	2.327357	1.475243	0.142755	0.170500
134	-0.160044	0.222092	5.474404	0.829124	0.768354	2.315640	1.475243	0.142755	0.170500
135	-0.157005	0.236519	5.470321	0.818793	0.754910	2.303828	1.475243	0.142755	0.170500
136	-0.153927	0.251187	5.479324	0.808410	0.741468	2.291866	1.475243	0.142755	0.170500
137	-0.150809	0.266073	5.458972	0.797989	0.728047	2.279770	1.475243	0.142755	0.170500
138	-0.147649	0.281120	5.444602	0.787544	0.714667	2.267552	1.475243	0.142755	0.170500
139	-0.144448	0.296402	5.439004	0.777061	0.701312	2.255195	1.475243	0.142755	0.170500
140	-0.141203	0.311908	5.418725	0.766546	0.687988	2.242698	1.475243	0.142755	0.170500
141	-0.137913	0.327573	5.392465	0.756015	0.674718	2.230080	1.475243	0.142755	0.170500
142	-0.134577	0.343482	5.394665	0.745447	0.661479	2.217315	1.475243	0.142755	0.170500
143	-0.131194	0.359656	5.377407	0.734835	0.648260	2.204387	1.475243	0.142755	0.170500
144	-0.127760	0.376030	5.346701	0.724206	0.635098	2.191326	1.475243	0.142755	0.170500
145	-0.124277	0.392636	5.347042	0.713541	0.621971	2.178109	1.475243	0.142755	0.170500
146	-0.120740	0.409561	5.338587	0.702822	0.608858	2.164707	1.475243	0.142755	0.170500
147	-0.117149	0.426731	5.310892	0.692070	0.595788	2.151144	1.475243	0.142755	0.170500
148	-0.113502	0.444140	5.296374	0.681287	0.582761	2.137413	1.475243	0.142755	0.170500
149	-0.109796	0.461904	5.315774	0.670430	0.569731	2.123457	1.475243	0.142755	0.170500
150	-0.106030	0.480066	5.313557	0.659489	0.556687	2.109258	1.475243	0.142755	0.170500
151	-0.102200	0.498557	5.302318	0.648484	0.543655	2.094835	1.475243	0.142755	0.170500
152	-0.098305	0.517428	5.324539	0.637396	0.530617	2.080158	1.475243	0.142755	0.170500
153	-0.094341	0.536820	5.360320	0.626199	0.517545	2.065185	1.475243	0.142755	0.170500
154	-0.090305	0.556637	5.332524	0.614974	0.504531	2.050007	1.475243	0.142755	0.170500
155	-0.086194	0.576505	5.166959	0.603955	0.491838	2.034929	1.475243	0.142755	0.170500
156	-0.082009	0.595679	4.763012	0.593557	0.479929	2.020517	1.475243	0.142755	0.170500
157	-0.077753	0.612927	3.970025	0.584420	0.469502	2.007669	1.475243	0.142755	0.170500
158	-0.073436	0.626418	2.720546	0.577317	0.461400	1.997509	1.475243	0.142755	0.170500
159	-0.069074	0.634712	1.347851	0.572677	0.456096	1.990759	1.475243	0.142755	0.170500
160	-0.064687	0.638806	0.713649	0.569814	0.452849	1.986618	1.475243	0.142755	0.170500
161	-0.060284	0.643178	1.517585	0.566758	0.449482	1.982375	1.475243	0.142755	0.170500
162	-0.055852	0.652934	3.154484	0.561614	0.443847	1.975232	1.475243	0.142755	0.170500
163	-0.051367	0.667997	3.798136	0.554672	0.436182	1.965332	1.475243	0.142755	0.170500
164	-0.046820	0.681400	2.308061	0.548673	0.429469	1.956448	1.475243	0.142755	0.170500
165	-0.042233	0.685831	-0.273929	0.546173	0.426578	1.952504	1.475243	0.142755	0.170500
166	-0.037646	0.683335	-0.469473	0.546348	0.426718	1.952652	1.475243	0.142755	0.170500
167	-0.033065	0.682564	-0.007120	0.546758	0.427192	1.953312	1.475243	0.142755	0.170500
168	-0.028485	0.682801	0.036118	0.546794	0.427242	1.953400	1.475243	0.142755	0.170500
169	-0.023905	0.682552	-0.130404	0.546889	0.427345	1.953544	1.475243	0.142755	0.170500
170	-0.019326	0.681992	-0.129177	0.547125	0.427607	1.953903	1.475243	0.142755	0.170500
171	-0.014750	0.681504	-0.103511	0.547371	0.427883	1.954288	1.475243	0.142755	0.170500
172	-0.010176	0.681073	-0.096602	0.547595	0.428137	1.954645	1.475243	0.142755	0.170500
173	-0.005603	0.680665	-0.088579	0.547804	0.428374	1.954978	1.475243	0.142755	0.170500
174	-0.001032	0.680301	-0.076033	0.547993	0.428589	1.955279	1.475243	0.142755	0.170500
175	0.003537	0.679991	-0.064050	0.548157	0.428776	1.955549	1.475243	0.142755	0.170500
176	0.008105	0.679730	-0.054160	0.548295	0.428936	1.955784	1.475243	0.142755	0.170500
177	0.012672	0.679510	-0.045789	0.548411	0.429072	1.955989	1.475243	0.142755	0.170500
178	0.017239	0.679325	-0.038743	0.548507	0.429187	1.956167	1.475243	0.142755	0.170500
179	0.021804	0.679170	-0.033031	0.548587	0.429285	1.956325	1.475243	0.142755	0.170500
180	0.026369	0.679038	-0.028434	0.548654	0.429368	1.956466	1.475243	0.142755	0.170500
181	0.030933	0.678924	-0.024679	0.548709	0.429439	1.956593	1.475243	0.142755	0.170500
182	0.035497	0.678826	-0.021579	0.548754	0.429501	1.956712	1.475243	0.142755	0.170500
183	0.040061	0.678741	-0.019030	0.548792	0.429554	1.956822	1.475243	0.142755	0.170500
184	0.044624	0.678666	-0.016947	0.548822	0.429602	1.956929	1.475243	0.142755	0.170500
185	0.049187	0.678601	-0.015223	0.548847	0.429645	1.957037	1.475243	0.142755	0.170500
186	0.053750	0.678543	-0.013750	0.548866	0.429682	1.957136	1.475243	0.142755	0.170500
187	0.058313	0.678492	-0.012455	0.548881	0.429719	1.957251	1.475243	0.142755	0.170500
188	0.062876	0.678446	-0.011299	0.548890	0.429744	1.957335	1.475243	0.142755	0.170500
189	0.067439	0.678406	-0.010267	0.548896	0.429776	1.957456	1.475243	0.142755	0.170500
190	0.072001	0.678370	-0.009352	0.548889	0.429799	1.957585	1.475243	0.142755	0.170500
191	0.076564	0.678338	-0.008551	0.548896	0.429828	1.957695	1.475243	0.142755	0.170500
192	0.081126	0.678309	-0.007861	0.548851	0.429806	1.957753	1.475243	0.142755	0.170500
193	0.085690	0.678283	-0.007271	0.548878	0.429907	1.958118	1.475243	0.142755	0.170500
194	0.090251	0.678260	-0.006763	0.548638	0.429457	1.956926	1.475243	0.142755	0.170500
195	0.094820	0.678240	-0.006322	0.548509	0.429948	1.959622	1.475243	0.142755	0.170500
196	0.099381	0.678222	-0.005934	0.546797	0.426111	1.948215	1.475243	0.142755	0.170500
197	0.103978	0.678206	-0.005585	0.542550	0.423250	1.950283	1.475243	0.142755	0.170500
198	0.108597	0.678192	-0.005266	0.524850	0.410231	1.954043	1.475243	0.142755	0.170500
199	0.113525	0.678179	-0.004955	0.498734	0.448423	2.247806	1.475243	0.142755	0.170500
200	0.118665	0.678167	-0.004659	0.477540	0.418057	2.188594	1.475243	0.142755	0.170500
201	0.124029	0.678156	-0.004393	0.459143	0.450673	2.453879	1.475243	0.142755	0.170500
202	0.129602	0.678147	-0.004164	0.451347	0.433583	2.401604	1.475243	0.142755	0.170500
203	0.135142	0.678138	-0.003986	0.451467	0.431158	2.387538	1.475243	0.142755	0.170500
204	0.140695	0.678132	-0.003864	0.451802	0.430053	2.379652	1.475243	0.142755	0.170500
205	0.146229	0.678127	-0.003789	0.452745	0.429882	2.373752	1.475243	0.142755	0.170500
206	0.151758	0.678123	-0.003715	0.453382	0.429873	2.370369	1.475243	0.142755	0.170500
207	0.157277	0.678121	-0.003658	0.453937	0.429913	2.367691	1.475243	0.142755	0.170500
208	0.162792	0.678119	-0.003550	0.454333	0.429957	2.365872	1.475243	0.142755	0.170500
209	0.168302	0.678118	-0.003215	0.454643	0.429990	2.364439	1.475243	0.142755	0.170500
210	0.173808	0.678116	-0.002997	0.454878	0.430017	2.363366	1.475243	0.142755	0.170500
211	0.179313	0.678115	-0.002647	0.455062	0.430035	2.362511	1.475243	0.142755	0.170500
212	0.184815	0.678107	-0.001002	0.455204	0.430045	2.361829	1.475243	0.142755	0.170500
213	0.190316	0.678091	-0.000139	0.455313	0.430046	2.361268	1.475243	0.142755	0.170500
214	0.195816	0.678069	0.002542	0.455390	0.430031	2.360787	1.475243	0.142755	0.170500
215	0.201315	0.677994	0.015704	0.455421	0.429975	2.360322	1.475243	0.142755	0.170500
216	0.206814	0.677830	0.025909	0.455392	0.429855	2.359820	1.475243	0.142755	0.170500
217	0.212314	0.677572	0.055071	0.455253	0.429600	2.359149	1.475243	0.142755	0.170500
218	0.217816	0.676848	0.165370	0.454852	0.429001	2.357966	1.475243	0.142755	0.170500
219	0.223325	0.675339	0.271420	0.454017	0.427827	2.355884	1.475243	0.142755	0.170500
220	0.228847	0.672806	0.559244	0.452279	0.425432	2.351816	1.475243	0.142755	0.170500
221	0.234396	0.666218	1.494317	0.448388	0.420135	2.342935	1.475243	0.142755	0.170500
222	0.240012	0.652593	2.567413	0.440887	0.409960	2.325521	1.475243	0.142755	0.170500
223	0.245748	0.628347	5.427308	0.426311	0.390051	2.289336	1.475243	0.142755	0.170500
224	0.251752	0.564918	14.757063	0.396787	0.350496	2.212231	1.475243	0.142755	0.170500
225	0.258420	0.425151	26.744974	0.350603	0.291716	2.085499	1.475243	0.142755	0.170500
226	0.266231	0.232625	28.518734	0.302605	0.234871	1.945169	1.475243	0.142755	0.170500
227	0.275243	0.079025	16.461085	0.269704	0.199072	1.847786	1.475243	0.142755	0.170500
228	0.284985	0.011671	4.985061	0.254826	0.184028	1.806253	1.475243	0.142755	0.170500
229	0.294973	-0.003389	0.435847	0.250609	0.179946	1.795231	1.475243	0.142755	0.170500
230	0.304993	-0.002143	-0.410342	0.250169	0.179545	1.794221	1.475243	0.142755	0.170500
231	0.314998	-0.000398	-0.136991	0.250389	0.179767	1.794865	1.475243	0.142755	0.170500
232	0.324996	-0.000077	-0.006254	0.250490	0.179867	1.795145	1.475243	0.142755	0.170500
233	0.334993	-0.000119	0.011993	0.250500	0.179876	1.795172	1.475243	0.142755	0.170500
234	0.344991	-0.000142	0.012650	0.250485	0.179861	1.795128	1.475243	0.142755	0.170500
235	0.354990	-0.000070	0.012596	0.250461	0.179837	1.795058	1.475243	0.142755	0.170500
236	0.364989	0.000017	0.005066	0.250442	0.179817	1.795003	1.475243	0.142755	0.170500
237	0.374990	0.000014	-0.003830	0.250438	0.179813	1.794991	1.475243	0.142755	0.170500
238	0.384990	-0.000006	-0.000822	0.250441	0.179817	1.794999	1.475243	0.142755	0.170500
239	0.394990	-0.000005	0.000815	0.250442	0.179817	1.795001	1.475243	0.142755	0.170500
240	0.404990	0.000004	0.000624	0.250440	0.179816	1.794998	1.475243	0.142755	0.170500
241	0.414990	0.000004	-0.000443	0.250440	0.179816	1.794998	1.475243	0.142755	0.170500
242	0.424990	0.000000	-0.000054	0.250440	0.179816	1.794998	1.475243	0.142755	0.170500
243	0.434990	0.000002	0.000136	0.250441	0.179816	1.794999	1.475243	0.142755	0.170500
244	0.444990	0.000002	-0.000028	0.250440	0.179816	1.794997	1.475243	0.142755	0.170500
245	0.454990	0.000001	-0.000096	0.250440	0.179815	1.794996	1.475243	0.142755	0.170500
246	0.464990	0.000001	0.000014	0.250437	0.179812	1.794988	1.475243	0.142755	0.170500
247	0.474990	0.000001	-0.000034	0.250431	0.179807	1.794971	1.475243	0.142755	0.170500
248	0.484990	0.000000	-0.000050	0.250400	0.179775	1.794880	1.475243	0.142755	0.170500
249	0.494993	-0.000000	0.000019	0.250331	0.179705	1.794678	1.475243	0.142755	0.170500
0	-0.498748	-0.000000	-0.000006	1.001323	1.001145	2.499555	1.475249	0.144848	0.173000
1	-0.496248	-0.000000	-0.000010	1.001602	1.001535	2.499834	1.475249	0.144848	0.173000
2	-0.493748	-0.000000	-0.000016	1.001726	1.001709	2.499960	1.475249	0.144848	0.173000
3	-0.491247	-0.000000	-0.000019	1.001748	1.001741	2.499983	1.475249	0.144848	0.173000
4	-0.488747	-0.000000	-0.000028	1.001761	1.001759	2.499996	1.475249	0.144848	0.173000
5	-0.486247	-0.000000	-0.000036	1.001762	1.001761	2.499997	1.475249	0.144848	0.173000
6	-0.483747	-0.000000	-0.000040	1.001763	1.001765	2.500004	1.475249	0.144848	0.173000
7	-0.481247	-0.000001	-0.000039	1.001763	1.001765	2.500004	1.475249	0.144848	0.173000
8	-0.478747	-0.000001	-0.000020	1.001764	1.001764	2.499999	1.475249	0.144848	0.173000
9	-0.476247	-0.000001	-0.000009	1.001764	1.001764	2.499999	1.475249	0.144848	0.173000
10	-0.473747	-0.000000	-0.000058	1.001765	1.001764	2.500000	1.475249	0.144848	0.173000
11	-0.471247	-0.000000	-0.000054	1.001765	1.001764	2.500000	1.475249	0.144848	0.173000
12	-0.468747	-0.000000	-0.000001	1.001765	1.001765	2.500000	1.475249	0.144848	0.173000
13	-0.466247	0.000000	0.000039	1.001765	1.001764	2.500000	1.475249	0.144848	0.173000
14	-0.463747	0.000000	0.000026	1.001765	1.001764	2.500000	1.475249	0.144848	0.173000
15	-0.461247	0.000000	-0.000003	1.001765	1.001764	2.500000	1.475249	0.144848	0.173000
16	-0.458747	0.000000	0.000020	1.001765	1.001764	2.500000	1.475249	0.144848	0.173000
17	-0.456247	0.000000	0.000029	1.001764	1.001764	2.499999	1.475249	0.144848	0.173000
18	-0.453747	0.000000	0.000030	1.001764	1.001764	2.499999	1.475249	0.144848	0.173000
19	-0.451247	0.000000	0.000034	1.001764	1.001764	2.499999	1.475249	0.144848	0.173000
20	-0.448747	0.000000	0.000039	1.001763	1.001765	2.500004	1.475249	0.144848	0.173000
21	-0.446247	0.000000	0.000042	1.001763	1.001765	2.500004	1.475249	0.144848	0.173000
22	-0.443747	0.000000	0.000038	1.001764	1.001763	2.499999	1.475249	0.144848	0.173000
23	-0.441247	0.000000	0.000030	1.001764	1.001764	2.499999	1.475249	0.144848	0.173000
24	-0.438747	0.000000	0.000021	1.001764	1.001764	2.499999	1.475249	0.144848	0.173000
25	-0.436247	-0.000000	0.000010	1.001764	1.001764	2.499999	1.475249	0.144848	0.173000
26	-0.433747	-0.000000	0.000003	1.001764	1.001764	2.499999	1.475249	0.144848	0.173000
27	-0.431247	-0.000000	-0.000003	1.001764	1.001764	2.499999	1.475249	0.144848	0.173000
28	-0.428747	-0.000000	-0.000014	1.001764	1.001763	2.499999	1.475249	0.144848	0.173000
29	-0.426247	-0.000000	-0.000021	1.001764	1.001763	2.499999	1.475249	0.144848	0.173000
30	-0.423747	-0.000000	-0.000017	1.001763	1.001765	2.500004	1.475249	0.144848	0.173000
31	-0.421247	-0.000000	-0.000011	1.001763	1.001765	2.500004	1.475249	0.144848	0.173000
32	-0.418747	-0.000000	-0.000007	1.001764	1.001763	2.499999	1.475249	0.144848	0.173000
33	-0.416247	-0.000000	-0.000007	1.001764	1.001764	2.499999	1.475249	0.144848	0.173000
34	-0.413747	-0.000000	-0.000001	1.001764	1.001764	2.499999	1.475249	0.144848	0.173000
35	-0.411247	-0.000000	0.000043	1.001764	1.001764	2.499999	1.475249	0.144848	0.173000
36	-0.408747	-0.000000	0.000048	1.001764	1.001764	2.499999	1.475249	0.144848	0.173000
37	-0.406247	-0.000000	-0.000043	1.001764	1.001764	2.499999	1.475249	0.144848	0.173000
38	-0.403747	-0.000000	-0.000098	1.001764	1.001764	2.499999	1.475249	0.144848	0.173000
39	-0.401247	0.000000	-0.000079	1.001764	1.001764	2.499999	1.475249	0.144848	0.173000
40	-0.398747	0.000000	-0.000039	1.001764	1.001764	2.499999	1.475249	0.144848	0.173000
41	-0.396247	0.000000	-0.000021	1.001765	1.001764	2.499999	1.475249	0.144848	0.173000
42	-0.393747	0.000000	-0.000007	1.001765	1.001764	2.500000	1.475249	0.144848	0.173000
43	-0.391247	-0.000000	0.000005	1.001764	1.001764	2.499999	1.475249	0.144848	0.173000
44	-0.388747	-0.000000	0.000019	1.001764	1.001764	2.499999	1.475249	0.144848	0.173000
45	-0.386247	-0.000000	0.000033	1.001764	1.001764	2.499999	1.475249	0.144848	0.173000
46	-0.383747	-0.000000	0.000046	1.001763	1.001765	2.500004	1.475249	0.144848	0.173000
47	-0.381247	-0.000000	0.000056	1.001763	1.001765	2.500004	1.475249	0.144848	0.173000
48	-0.378747	-0.000000	0.000061	1.001764	1.001763	2.499999	1.475249	0.144848	0.173000
49	-0.376247	-0.000000	0.000038	1.001764	1.001764	2.499999	1.475249	0.144848	0.173000
50	-0.373747	-0.000000	0.000025	1.001764	1.001764	2.499999	1.475249	0.144848	0.173000
